Start Time,End Time,Packet Count,Packets/sec,Bytes/sec,Bits/sec,Average Packet Size,duration
1742970408.768495,1742970409.9411,371,316.39,"2,933,303.7031227094",23466429.62,9271.18,1172.605
1742970409.9411,1742970411.113087,394,336.18,"3,096,228.7332062568",24769829.87,9210.00,1171.987
1742970411.113087,1742970412.287705,402,342.24,"3,176,116.8156193644",25408934.52,9280.41,1174.618
1742970412.287705,1742970413.447479,438,377.66,"3,491,845.6293797134",27934765.04,9246.01,1159.774
1742970413.447479,1742970414.62917,511,432.43,"4,027,782.454658055",32222259.64,9314.27,1181.691
1742970414.62917,1742970415.790018,429,369.56,"3,424,659.8332371456",27397278.67,9266.92,1160.848
1742970415.790018,1742970416.960008,471,402.57,"3,734,283.7598032155",29874270.08,9276.17,1169.990
1742970416.960008,1742970418.149711,483,405.98,"3,784,973.2636341336",30279786.11,9322.97,1189.703
1742970418.149711,1742970419.315534,494,423.73,"3,955,646.032875259",31645168.26,9335.19,1165.823
1742970419.315534,1742970420.479398,434,372.90,"3,488,019.5264543444",27904156.21,9353.87,1163.864
1742970420.479398,1742970421.664576,518,437.07,"4,057,230.0800342467",32457840.64,9282.90,1185.178
1742970421.664576,1742970422.823666,467,402.90,"3,755,889.3975649048",30047115.18,9322.09,1159.090
1742970422.823666,1742970423.990251,497,426.03,"3,978,198.0096153454",31825584.08,9337.84,1166.585
1742970423.990251,1742970425.161683,498,425.12,"3,963,627.361677652",31709018.89,9323.53,1171.432
1742970425.161683,1742970426.325119,453,389.36,"3,621,474.8657150986",28971798.93,9301.00,1163.436
1742970426.325119,1742970427.493162,481,411.80,"3,847,011.104651094",30776088.84,9341.94,1168.043
1742970427.493162,1742970428.658618,426,365.52,"3,395,896.3768771696",27167171.02,9290.54,1165.456
1742970428.658618,1742970429.834932,453,385.10,"3,588,760.8116633384",28710086.49,9319.01,1176.314
1742970429.834932,1742970430.997907,427,367.16,"3,418,283.7687170836",27346270.15,9310.02,1162.975
1742970430.997907,1742970432.15575,399,344.61,"3,197,481.5573947984",25579852.46,9278.65,1157.843
1742970432.15575,1742970433.325688,412,352.16,"3,277,114.252804369",26216914.02,9305.87,1169.938
1742970433.325688,1742970434.497704,400,341.29,"3,158,871.1636684383",25270969.31,9255.62,1172.016
1742970434.497704,1742970435.666637,386,330.22,"3,061,339.0682173264",24490712.55,9270.73,1168.933
1742970435.666637,1742970436.837065,374,319.54,"2,944,844.0135967038",23558752.11,9215.85,1170.428
1742970436.837065,1742970437.995321,321,277.14,"2,538,987.8084691106",20311902.47,9161.36,1158.256
1742970437.995321,1742970439.153544,305,263.33,"2,417,847.1749900524",19342777.40,9181.66,1158.223
1742970439.153544,1742970440.310921,307,265.25,"2,432,080.461902636",19456643.70,9168.84,1157.377
1742970440.310921,1742970441.472833,252,216.88,"2,012,906.3746877958",16103251.00,9281.03,1161.912
1742970441.472833,1742970442.639892,268,229.64,"2,122,363.6605786188",16978909.28,9242.25,1167.059
1742970442.639892,1742970443.797645,272,234.94,"2,137,796.248278407",17102369.99,9099.41,1157.753
1742970443.797645,1742970444.960551,252,216.70,"2,003,113.009364273",16024904.07,9243.78,1162.906
1742970444.960551,1742970446.132511,273,232.94,"2,128,948.3103779103",17031586.48,9139.35,1171.960
1742970446.132511,1742970447.30174,259,221.51,"2,038,216.583416903",16305732.67,9201.32,1169.229
1742970447.30174,1742970448.482665,260,220.17,"2,024,992.0486412812",16199936.39,9197.55,1180.925
1742970448.482665,1742970449.640643,274,236.62,"2,171,986.3349458124",17375890.68,9179.24,1157.978
1742970449.640643,1742970450.803933,261,224.36,"2,063,545.5912798676",16508364.73,9197.33,1163.290
1742970450.803933,1742970451.96566,301,259.10,"2,383,580.2620388097",19068642.10,9199.57,1161.727
1742970451.96566,1742970453.169639,287,238.38,"2,191,727.5686338656",17533820.55,9194.40,1203.979
1742970453.169639,1742970454.372755,288,239.38,"2,200,133.762497736",17601070.10,9191.03,1203.116
1742970454.372755,1742970455.533957,314,270.41,"2,499,596.2074312065",19996769.66,9243.75,1161.202
1742970455.533957,1742970456.696653,312,268.34,"2,480,019.0986593394",19840152.79,9242.01,1162.696
1742970456.696653,1742970457.863293,330,282.86,"2,616,210.5592352557",20929684.47,9249.02,1166.640
1742970457.863293,1742970459.032301,372,318.22,"2,956,390.3334831004",23651122.67,9290.44,1169.008
1742970459.032301,1742970460.194051,385,331.40,"3,074,249.846860068",24593998.77,9276.65,1161.750
1742970460.194051,1742970461.352115,376,324.68,"3,009,032.605587663",24072260.84,9267.69,1158.064
1742970461.352115,1742970462.528885,422,358.61,"3,331,954.4973127586",26655635.98,9291.34,1176.770
1742970462.528885,1742970463.714421,426,359.33,"3,337,288.376066843",26698307.01,9287.50,1185.536
1742970463.714421,1742970464.896617,455,384.88,"3,581,144.2023277655",28649153.62,9304.65,1182.196
1742970464.896617,1742970466.055257,406,350.41,"3,234,222.4737426615",25873779.79,9229.80,1158.640
1742970466.055257,1742970467.212518,480,414.77,"3,875,748.3470229325",31005986.78,9344.27,1157.261
1742970467.212518,1742970468.422969,439,362.67,"3,377,463.0894654323",27019704.72,9312.65,1210.451
1742970468.422969,1742970469.586544,509,437.44,"4,071,155.076959266",32569240.62,9306.67,1163.575
1742970469.586544,1742970470.758833,419,357.42,"3,319,241.5434001987",26553932.35,9286.66,1172.289
1742970470.758833,1742970472.039124,508,396.78,"3,693,544.4385397946",29548355.51,9308.69,1280.291
1742970472.039124,1742970473.218291,565,479.15,"4,468,057.413361883",35744459.31,9324.93,1179.167
1742970473.218291,1742970474.393578,472,401.60,"3,745,702.938060996",29965623.50,9326.86,1175.287
1742970474.393578,1742970475.589021,379,317.04,"2,954,628.745371756",23637029.96,9319.50,1195.443
1742970475.589021,1742970476.781154,110,92.27,"827,300.3444300272",6618402.76,8965.93,1192.133
1742970476.781154,1742970477.969313,129,108.57,"1,032,947.6201512993",8263580.96,9514.00,1188.159
1742970477.969313,1742970479.169254,33,27.50,"250,070.59548357435",2000564.76,9093.03,1199.941
1742970479.169254,1742970480.4055,33,26.69,"215,758.05132732817",1726064.41,8082.73,1236.246
1742970480.4055,1742970481.83063,38,26.66,"251,870.33291269542",2014962.66,9446.00,1425.130
1742970481.83063,1742970483.029976,15,12.51,"76,740.1677815833",613921.34,6135.87,1199.346
1742970483.029976,1742970484.269633,38,30.65,"291,638.69706062065",2333109.58,9514.00,1239.657
1742970484.269633,1742970485.661182,24,17.25,"164,087.6613070773",1312701.29,9514.00,1391.549
1742970485.661182,1742970486.818246,5,4.32,"19,596.150916181443",156769.21,4534.80,1157.064
