Start Time,End Time,Packet Count,Packets/sec,Bytes/sec,Bits/sec,Average Packet Size,duration
1742994759.895464,1742994761.117974,550,449.89,"4,216,040.425746341",33728323.41,9371.19,1222.510
1742994761.117974,1742994762.348217,520,422.68,"3,989,878.5274533224",31919028.22,9439.46,1230.243
1742994762.348217,1742994763.586007,587,474.23,"4,466,245.09720113",35729960.78,9417.84,1237.790
1742994763.586007,1742994764.833883,561,449.56,"4,234,701.445638121",33877611.57,9419.58,1247.876
1742994764.833883,1742994766.083083,559,447.49,"4,223,578.738941934",33788629.91,9438.45,1249.200
1742994766.083083,1742994767.332156,561,449.13,"4,230,642.948133534",33845143.59,9419.58,1249.073
1742994767.332156,1742994768.581398,560,448.27,"4,223,488.896148846",33787911.17,9421.71,1249.242
1742994768.581398,1742994769.830404,560,448.36,"4,230,817.034202497",33846536.27,9436.28,1249.006
1742994769.830404,1742994771.053657,547,447.17,"4,212,111.436230764",33696891.49,9419.52,1223.253
1742994771.053657,1742994772.298092,558,448.40,"4,239,698.100581316",33917584.80,9455.25,1244.435
1742994772.298092,1742994773.520999,546,446.48,"4,209,749.1638393495",33677993.31,9428.81,1222.907
1742994773.520999,1742994774.764396,560,450.38,"4,241,264.866175218",33930118.93,9417.10,1243.397
1742994774.764396,1742994776.014276,560,448.04,"4,220,299.293979048",33762394.35,9419.41,1249.880
1742994776.014276,1742994777.248953,561,454.37,"4,286,249.49909078",34289995.99,9433.39,1234.677
1742994777.248953,1742994778.554337,468,358.52,"3,388,459.0808589384",27107672.65,9451.37,1305.384
1742994778.554337,1742994779.869118,178,135.38,"1,288,041.1746887485",10304329.40,9514.00,1314.781
1742994779.869118,1742994781.139117,58,45.67,"434,497.97059602063",3475983.76,9514.00,1269.999
1742994781.139117,1742994782.402744,58,45.90,"436,688.973216031",3493511.79,9514.00,1263.627
1742994782.402744,1742994783.646436,122,98.10,"933,276.1435390005",7466209.15,9514.00,1243.692
1742994783.646436,1742994785.096254,50,34.49,"328,110.11860263266",2624880.95,9514.00,1449.818
1742994785.096254,1742994786.335381,11,8.88,"84,457.85355133218",675662.83,9514.00,1239.127
1742994786.335381,1742994788.600825,110,48.56,"461,958.0008968675",3695664.01,9514.00,2265.444
1742994788.600825,1742994789.840229,67,54.06,"506,738.73789679474",4053909.90,9373.94,1239.404
1742994789.840229,1742994791.417853,65,41.20,"391,988.1845328006",3135905.48,9514.00,1577.624
1742994791.417853,1742994792.752669,6,4.50,"42,765.44549803666",342123.56,9514.00,1334.816
1742994792.752669,1742994794.061237,77,58.84,"559,831.8158137732",4478654.53,9514.00,1308.568
1742994794.061237,1742994795.623106,55,35.21,"335,028.1179058986",2680224.94,9514.00,1561.869
1742994795.623106,1742994796.929596,79,60.47,"575,286.4790029447",4602291.83,9514.00,1306.490
