Start Time,End Time,Packet Count,Packets/sec,Bytes/sec,Bits/sec,Average Packet Size,duration
1742970408.768495,1742970409.594513,282,341.40,"3,185,325.812249139",25482606.50,9330.27,826.018
1742970409.594513,1742970410.425358,263,316.55,"2,901,626.2466029064",23213009.97,9166.55,830.845
1742970410.425358,1742970411.255295,266,320.51,"2,952,990.474593566",23623923.80,9213.52,829.937
1742970411.255295,1742970412.124297,345,397.01,"3,727,800.973772915",29822407.79,9389.76,869.002
1742970412.124297,1742970412.964201,314,373.85,"3,467,043.564088131",27736348.51,9273.83,839.904
1742970412.964201,1742970413.799353,331,396.34,"3,654,714.7418276556",29237717.93,9221.27,835.152
1742970413.799353,1742970414.62917,315,379.60,"3,509,195.161322854",28073561.29,9244.41,829.817
1742970414.62917,1742970415.514425,325,367.13,"3,436,462.5583005142",27491700.47,9360.45,885.255
1742970415.514425,1742970416.358605,342,405.13,"3,761,913.92113811",30095311.37,9285.77,844.180
1742970416.358605,1742970417.19025,331,398.01,"3,670,578.138885353",29364625.11,9222.41,831.645
1742970417.19025,1742970418.018882,329,397.04,"3,680,120.4538765973",29440963.63,9268.89,828.632
1742970418.018882,1742970418.850698,364,437.60,"4,122,912.0058608917",32983296.05,9421.71,831.816
1742970418.850698,1742970419.70044,261,307.15,"2,851,743.4506963375",22813947.61,9284.47,849.742
1742970419.70044,1742970420.528513,364,439.57,"4,098,189.2883487516",32785514.31,9323.08,828.073
1742970420.528513,1742970421.381505,387,453.70,"4,189,762.3398935855",33518098.72,9234.71,852.992
1742970421.381505,1742970422.222644,330,392.33,"3,700,325.0483637583",29602600.39,9431.78,841.139
1742970422.222644,1742970423.0743,361,423.88,"3,935,145.3604262364",31481162.88,9283.63,851.656
1742970423.0743,1742970423.927173,371,435.00,"4,049,571.991922192",32396575.94,9309.35,852.873
1742970423.927173,1742970424.778553,358,420.49,"3,894,763.29301331",31158106.34,9262.36,851.380
1742970424.778553,1742970425.608463,358,431.37,"4,076,538.2238303656",32612305.79,9450.17,829.910
1742970425.608463,1742970426.438515,306,368.65,"3,403,560.673196821",27228485.39,9232.46,830.052
1742970426.438515,1742970427.322835,340,384.48,"3,580,391.6296963124",28643133.04,9312.39,884.320
1742970427.322835,1742970428.154279,327,393.29,"3,639,713.4489668165",29117707.59,9254.49,831.444
1742970428.154279,1742970429.016137,332,385.21,"3,630,450.022415042",29043600.18,9424.49,861.858
1742970429.016137,1742970429.870172,332,388.74,"3,605,659.6023710226",28845276.82,9275.18,854.035
1742970429.870172,1742970430.700037,297,357.89,"3,315,573.099627489",26524584.80,9264.24,829.865
1742970430.700037,1742970431.55267,291,341.30,"3,147,560.5586753767",25180484.47,9222.38,852.633
1742970431.55267,1742970432.39392,272,323.33,"3,048,501.8418266564",24388014.73,9428.50,841.250
1742970432.39392,1742970433.230691,336,401.54,"3,723,986.5599110117",29791892.48,9274.18,836.771
1742970433.230691,1742970434.060312,250,301.34,"2,762,639.552791447",22101116.42,9167.78,829.621
1742970434.060312,1742970434.899875,324,385.92,"3,565,903.1923261946",28527225.54,9240.12,839.563
1742970434.899875,1742970435.756331,268,312.92,"2,945,416.785273355",23563334.28,9412.76,856.456
1742970435.756331,1742970436.586677,266,320.35,"2,950,263.7248774236",23602109.80,9209.55,830.346
1742970436.586677,1742970437.415743,253,305.16,"2,794,240.6195053426",22353924.96,9156.56,829.066
1742970437.415743,1742970438.298558,226,256.00,"2,340,241.4673892204",18721931.74,9141.59,882.815
1742970438.298558,1742970439.134624,219,261.94,"2,433,489.678411847",19467917.43,9290.22,836.066
1742970439.134624,1742970439.975872,228,271.03,"2,509,333.6460734885",20074669.17,9258.65,841.248
1742970439.975872,1742970440.846199,218,250.48,"2,285,035.4056392475",18280283.25,9122.61,870.327
