Start Time,End Time,Packet Count,Packets/sec,Bytes/sec,Bits/sec,Average Packet Size,duration
1742995808.274866,1742995809.471036,271,226.56,"2,107,488.3247007234",16859906.60,9302.27,1196.170
1742995809.471036,1742995810.658928,267,224.77,"2,116,689.1302935546",16933513.04,9417.22,1187.892
1742995810.658928,1742995811.84397,267,225.31,"2,122,869.650788554",16982957.21,9422.06,1185.042
1742995811.84397,1742995813.030866,266,224.11,"2,110,449.7127147513",16883597.70,9416.86,1186.896
1742995813.030866,1742995814.217332,266,224.20,"2,112,303.2983295755",16898426.39,9421.71,1186.466
1742995814.217332,1742995815.405078,267,224.80,"2,118,036.9358348283",16944295.49,9422.06,1187.746
1742995815.405078,1742995816.592279,268,225.74,"2,123,758.277610402",16990066.22,9407.94,1187.201
1742995816.592279,1742995817.778157,267,225.15,"2,120,283.8053894173",16962270.44,9417.22,1185.878
1742995817.778157,1742995818.964058,267,225.15,"2,120,242.8833832694",16961943.07,9417.22,1185.901
1742995818.964058,1742995820.187495,235,192.08,"1,822,186.0797935561",14577488.64,9486.51,1223.437
1742995820.187495,1742995821.400141,308,253.99,"2,403,609.9421281796",19228879.54,9463.40,1212.646
1742995821.400141,1742995822.589817,268,225.27,"2,120,425.9829338",16963407.86,9412.76,1189.676
1742995822.589817,1742995823.836101,281,225.47,"2,123,353.8928187317",16986831.14,9417.44,1246.284
1742995823.836101,1742995825.022577,268,225.88,"2,126,145.0013131876",17009160.01,9412.76,1186.476
1742995825.022577,1742995826.208943,267,225.06,"2,119,411.996913974",16955295.98,9417.22,1186.366
1742995826.208943,1742995827.395616,267,225.00,"2,118,863.1170738647",16950904.94,9417.22,1186.673
1742995827.395616,1742995828.582142,268,225.87,"2,126,055.284262449",17008442.27,9412.76,1186.526
1742995828.582142,1742995829.769525,266,224.02,"2,117,540.9573079236",16940327.66,9452.38,1187.383
1742995829.769525,1742995831.047279,133,104.09,"986,257.2668190252",7890058.13,9475.14,1277.754
1742995831.047279,1742995832.254322,116,96.10,"914,320.2385633296",7314561.91,9514.00,1207.043
1742995832.254322,1742995833.553774,81,62.33,"593,045.3457373057",4744362.77,9514.00,1299.452
1742995833.553774,1742995834.782596,86,69.99,"665,844.2026141369",5326753.62,9514.00,1228.822
1742995834.782596,1742995835.983715,116,96.58,"918,829.899075361",7350639.19,9514.00,1201.119
1742995835.983715,1742995837.321218,54,40.37,"384,115.7864701187",3072926.29,9514.00,1337.503
1742995837.321218,1742995838.533135,148,122.12,"1,161,855.2168632508",9294841.73,9514.00,1211.917
1742995838.533135,1742995839.796055,84,66.51,"632,800.1066068399",5062400.85,9514.00,1262.920
1742995839.796055,1742995840.990091,165,138.19,"1,314,709.0966205085",10517672.77,9514.00,1194.036
1742995840.990091,1742995842.237335,96,76.97,"732,289.822181782",5858318.58,9514.00,1247.244
1742995842.237335,1742995843.623972,67,48.32,"459,700.7094684178",3677605.68,9514.00,1386.637
1742995843.623972,1742995845.167552,137,88.75,"844,412.3099271513",6755298.48,9514.00,1543.580
1742995845.167552,1742995846.979377,149,82.24,"782,407.7772681725",6259262.22,9514.00,1811.825
1742995846.979377,1742995848.215616,81,65.52,"623,369.7748953649",4986958.20,9514.00,1236.239
1742995848.215616,1742995849.448691,100,81.10,"771,567.0778057774",6172536.62,9514.00,1233.075
1742995849.448691,1742995850.662493,76,62.61,"595,701.7214420193",4765613.77,9514.00,1213.802
1742995850.662493,1742995851.918208,110,87.60,"833,421.6672508236",6667373.34,9514.00,1255.715
1742995851.918208,1742995853.45037,106,69.18,"658,209.690150278",5265677.52,9514.00,1532.162
1742995853.45037,1742995854.674203,80,65.37,"621,914.9965469391",4975319.97,9514.00,1223.833
1742995854.674203,1742995856.112866,163,113.30,"1,077,932.7707162022",8623462.17,9514.00,1438.663
1742995856.112866,1742995857.318544,102,84.60,"804,881.5779599682",6439052.62,9514.00,1205.678
1742995857.318544,1742995858.57869,54,42.85,"407,695.5705875542",3261564.56,9514.00,1260.146
1742995858.57869,1742995859.890573,59,44.97,"427,878.10473470297",3423024.84,9514.00,1311.883
1742995859.890573,1742995861.103937,96,79.12,"752,737.0895318474",6021896.72,9514.00,1213.364
1742995861.103937,1742995862.400738,43,33.16,"315,470.12342820916",2523760.99,9514.00,1296.801
1742995862.400738,1742995863.611945,149,123.02,"1,170,391.272367657",9363130.18,9514.00,1211.207
1742995863.611945,1742995864.826526,79,65.04,"618,819.1583146884",4950553.27,9514.00,1214.581
1742995864.826526,1742995866.243212,24,16.94,"161,176.1467570244",1289409.17,9514.00,1416.686
1742995866.243212,1742995867.429257,807,680.41,"6,473,446.154237308",51787569.23,9514.00,1186.045
1742995867.429257,1742995868.616962,"1,184",996.88,"9,484,321.12421481",75874568.99,9514.00,1187.705
1742995868.616962,1742995869.807497,"1,216",1021.39,"9,717,499.556279346",77739996.45,9514.00,1190.535
