Start Time,End Time,Packet Count,Packets/sec,Bytes/sec,Bits/sec,Average Packet Size,duration
1742994106.282668,1742994106.427215,8,55.35,"330,107.1952021693",2640857.56,5964.50,144.547
1742994106.427215,1742994106.48227,7,127.15,"975,571.6029569065",7804572.82,7672.86,55.055
1742994106.48227,1742994107.294933,5,6.15,"49,853.37845586225",398827.03,8102.80,812.663
1742994107.294933,1742994108.29456,14,14.01,"131,953.23506089934",1055625.88,9421.71,999.627
1742994108.29456,1742994108.345065,10,198.00,"1,883,767.8680476223",15070142.94,9514.00,50.505
1742994108.345065,1742994109.293614,4,4.22,"38,758.1537613906",310065.23,9191.00,948.549
1742994109.293614,1742994110.298098,14,13.94,"131,315.15962927166",1050521.28,9421.71,1004.484
1742994110.298098,1742994110.357202,10,169.19,"1,609,705.8594594595",12877646.88,9514.00,59.104
1742994110.357202,1742994111.292572,4,4.28,"39,304.2338769166",314433.87,9191.00,935.370
1742994111.292572,1742994112.298957,14,13.91,"131,067.1248780823",1048537.00,9421.71,1006.385
1742994112.298957,1742994112.43232,14,104.98,"989,059.8711324448",7912478.97,9421.71,133.363
1742994112.43232,1742994113.29074,1,1.16,"9,578.063190568797",76624.51,8222.00,858.420
1742994113.29074,1742994113.390724,12,120.02,"1,141,863.4907514493",9134907.93,9514.00,99.984
1742994113.390724,1742994114.292646,2,2.22,"19,664.671939644748",157317.38,8868.00,901.922
1742994114.292646,1742994114.384526,10,108.84,"1,035,480.1259039943",8283841.01,9514.00,91.880
1742994114.384526,1742994115.301346,4,4.36,"40,099.47211411387",320795.78,9191.00,916.820
1742994115.301346,1742994115.376769,10,132.59,"1,261,418.8930509852",10091351.14,9514.00,75.423
1742994115.376769,1742994116.29198,4,4.37,"40,169.97338819951",321359.79,9191.00,915.211
1742994116.29198,1742994116.355776,10,156.75,"1,491,315.0555347933",11930520.44,9514.00,63.796
1742994116.355776,1742994117.292325,4,4.27,"39,254.75552260836",314038.04,9191.00,936.549
1742994117.292325,1742994118.287092,14,14.07,"132,597.89131461727",1060783.13,9421.71,994.767
1742994118.287092,1742994119.28712,14,14.00,"131,900.28919741506",1055202.31,9421.71,1000.028
1742994119.28712,1742994119.387963,10,99.16,"943,447.1862040921",7547577.49,9514.00,100.843
1742994119.387963,1742994120.288149,4,4.44,"40,840.445723045596",326723.57,9191.00,900.186
1742994120.288149,1742994120.472442,10,54.26,"516,243.73536184634",4129949.88,9514.00,184.293
1742994120.472442,1742994121.284914,4,4.92,"45,249.55352013276",361996.43,9191.00,812.472
1742994121.284914,1742994122.285559,14,13.99,"131,818.98700145746",1054551.90,9421.71,1000.645
1742994122.285559,1742994123.292584,14,13.90,"130,983.83808773634",1047870.70,9421.71,1007.025
1742994123.292584,1742994123.47269,10,55.52,"528,244.0001059014",4225952.00,9514.00,180.106
1742994123.47269,1742994123.525983,1,18.76,"178,522.5420463747",1428180.34,9514.00,53.293
1742994123.525983,1742994124.283133,3,3.96,"35,990.22960799089",287921.84,9083.33,757.150
1742994124.283133,1742994125.287617,14,13.94,"131,315.19079748908",1050521.53,9421.71,1004.484
1742994125.287617,1742994125.473853,12,64.43,"613,028.1592613787",4904225.27,9514.00,186.236
1742994125.473853,1742994125.523072,1,20.32,"193,299.75564694655",1546398.05,9514.00,49.219
1742994125.523072,1742994126.282194,1,1.32,"10,830.935131665068",86647.48,8222.00,759.122
1742994126.282194,1742994127.313735,14,13.57,"127,870.81274636857",1022966.50,9421.71,1031.541
1742994127.313735,1742994127.505217,12,62.67,"596,233.379575513",4769867.04,9514.00,191.482
1742994127.505217,1742994128.281499,2,2.58,"22,847.37221871754",182778.98,8868.00,776.282
1742994128.281499,1742994129.28334,14,13.97,"131,661.60200246263",1053292.82,9421.71,1001.841
1742994129.28334,1742994129.332064,13,266.81,"2,538,423.820985208",20307390.57,9514.00,48.724
1742994129.332064,1742994130.279306,1,1.06,"8,679.93586945551",69439.49,8222.00,947.242
1742994130.279306,1742994130.439811,12,74.76,"711,304.6939084115",5690437.55,9514.00,160.505
1742994130.439811,1742994131.278377,2,2.39,"21,150.390820427947",169203.13,8868.00,838.566
1742994131.278377,1742994131.510131,12,51.78,"492,626.1710577483",3941009.37,9514.00,231.754
1742994131.510131,1742994132.279544,2,2.60,"23,051.332163055176",184410.66,8868.00,769.413
1742994132.279544,1742994132.371806,12,130.06,"1,237,435.3291745698",9899482.63,9514.00,92.262
1742994132.371806,1742994133.280982,2,2.20,"19,507.77168592221",156062.17,8868.00,909.176
1742994133.280982,1742994133.454351,12,69.22,"658,526.2968526959",5268210.37,9514.00,173.369
1742994133.454351,1742994134.278383,2,2.43,"21,523.43420033499",172187.47,8868.00,824.032
1742994134.278383,1742994134.343006,12,185.69,"1,766,680.8058794015",14133446.45,9514.00,64.623
1742994134.343006,1742994135.275748,2,2.14,"19,014.902020446785",152119.22,8868.00,932.742
1742994135.275748,1742994136.284703,14,13.88,"130,733.28320947933",1045866.27,9421.71,1008.955
1742994136.284703,1742994136.399472,10,87.13,"828,969.6257395466",6631757.01,9514.00,114.769
1742994136.399472,1742994137.282257,4,4.53,"41,645.47040418682",333163.76,9191.00,882.785
1742994137.282257,1742994137.363722,10,122.75,"1,167,863.4154450393",9342907.32,9514.00,81.465
1742994137.363722,1742994138.273396,4,4.40,"40,414.48129853131",323315.85,9191.00,909.674
1742994138.273396,1742994138.325607,12,229.84,"2,186,663.7094648588",17493309.68,9514.00,52.211
1742994138.325607,1742994139.272605,2,2.11,"18,728.65859264244",149829.27,8868.00,946.998
1742994139.272605,1742994139.437248,10,60.74,"577,856.1587574197",4622849.27,9514.00,164.643
1742994139.437248,1742994140.287399,4,4.71,"43,244.07936750096",345952.63,9191.00,850.151
1742994140.287399,1742994140.559718,10,36.72,"349,369.87830374687",2794959.03,9514.00,272.319
1742994140.559718,1742994141.280922,4,5.55,"50,975.865132271654",407806.92,9191.00,721.204
1742994141.280922,1742994142.273778,14,14.10,"132,853.0991263922",1062824.79,9421.71,992.856
1742994142.273778,1742994142.754008,12,24.99,"237,736.03875225832",1901888.31,9514.00,480.230
1742994142.754008,1742994143.269776,2,3.88,"34,387.55068395886",275100.41,8868.00,515.768
1742994143.269776,1742994144.284805,14,13.79,"129,950.97286474654",1039607.78,9421.71,1015.029
1742994144.284805,1742994145.270791,14,14.20,"133,778.77653163747",1070230.21,9421.71,985.986
1742994145.270791,1742994146.272073,14,13.98,"131,735.11864734488",1053880.95,9421.71,1001.282
1742994146.272073,1742994147.267687,14,14.06,"132,485.0726634782",1059880.58,9421.71,995.614
1742994147.267687,1742994148.267859,14,14.00,"131,881.3296264027",1055050.64,9421.71,1000.172
1742994148.267859,1742994148.348191,1,12.45,"118,433.44083908861",947467.53,9514.00,80.332
1742994148.348191,1742994149.268681,13,14.12,"132,961.788264913",1063694.31,9414.62,920.490
1742994149.268681,1742994149.56493,13,43.88,"417,493.5152548211",3339948.12,9514.00,296.249
